frame.frame.encap_type,frame.frame.time,frame.frame.time_utc,frame.frame.time_epoch,frame.frame.offset_shift,frame.frame.time_delta,frame.frame.time_delta_displayed,frame.frame.time_relative,frame.frame.number,frame.frame.len,frame.frame.cap_len,frame.frame.marked,frame.frame.ignored,frame.frame.protocols,sll.sll.etype,sll.sll.ifindex,sll.sll.hatype,sll.sll.pkttype,sll.sll.halen,sll.sll.src.eth,sll.sll.unused,ip.ip.version,ip.ip.hdr_len,ip.ip.dsfield,ip.ip.dsfield_tree,ip.ip.len,ip.ip.id,ip.ip.flags,ip.ip.flags_tree,ip.ip.frag_offset,ip.ip.ttl,ip.ip.proto,ip.ip.checksum,ip.ip.checksum.status,ip.ip.src,ip.ip.addr,ip.ip.src_host,ip.ip.host,ip.ip.dst,ip.ip.dst_host,udp.udp.srcport,udp.udp.dstport,udp.udp.port,udp.udp.length,udp.udp.checksum,udp.udp.checksum.status,udp.udp.stream,udp.Timestamps,udp.udp.payload,dns.dns.id,dns.dns.flags,dns.dns.flags_tree,dns.dns.count.queries,dns.dns.count.answers,dns.dns.count.auth_rr,dns.dns.count.add_rr,dns.Queries,dns.Answers,dns.dns.response_to,dns.dns.time,dns.Authoritative nameservers
210,"Nov 15, 2025 16:09:28.816683000 +06","Nov 15, 2025 10:09:28.816683000 UTC",1763201368.816683000,0.000000000,0.166036000,0.166036000,135.033617000,294,172,172,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",152,0x2308,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x955a,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,47139,47139,132,0xd5c1,2,0,"{'udp.time_relative': '135.033617000', 'udp.time_delta': '0.166036000'}",40:fa:81:80:00:01:00:01:00:00:00:00:22:31:34:39:39:30:31:38:62:65:63:30:34:39:38:65:38:30:34:35:35:65:33:30:31:62:37:38:36:37:31:35:32:32:65:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:0f:00:01:c0:0c:00:0f:00:01:00:00:01:2c:00:27:00:0a:22:38:30:39:64:30:31:38:62:65:63:30:65:64:61:37:34:30:38:64:31:37:35:66:66:66:66:62:35:66:32:34:65:35:63:c0:2f,0x40fa,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'1499018bec0498e80455e301b78671522e.tunnel.devgossips.me: type MX, class IN': {'dns.qry.name': '1499018bec0498e80455e301b78671522e.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '15', 'dns.qry.class': '0x0001'}}","{'1499018bec0498e80455e301b78671522e.tunnel.devgossips.me: type MX, class IN, preference 10, mx 809d018bec0eda7408d175ffffb5f24e5c.tunnel.devgossips.me': {'dns.resp.name': '1499018bec0498e80455e301b78671522e.tunnel.devgossips.me', 'dns.resp.type': '15', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '300', 'dns.resp.len': '39', 'dns.mx.preference': '10', 'dns.mx.mail_exchange': '809d018bec0eda7408d175ffffb5f24e5c.tunnel.devgossips.me'}}",293,0.166036000,
210,"Nov 15, 2025 16:09:29.672827000 +06","Nov 15, 2025 10:09:29.672827000 UTC",1763201369.672827000,0.000000000,0.856144000,0.856144000,135.889761000,295,121,121,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",101,0x6f4d,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x4948,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,47139,53,53,81,0x6f09,2,0,"{'udp.time_relative': '135.889761000', 'udp.time_delta': '0.856144000'}",e5:6b:01:00:00:01:00:00:00:00:00:00:22:36:34:62:30:30:31:38:62:65:63:65:35:37:38:36:33:63:35:32:30:63:66:30:31:62:38:31:63:38:62:39:31:37:38:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:0f:00:01,0xe56b,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'64b0018bece57863c520cf01b81c8b9178.tunnel.devgossips.me: type MX, class IN': {'dns.qry.name': '64b0018bece57863c520cf01b81c8b9178.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '15', 'dns.qry.class': '0x0001'}}",,,,
210,"Nov 15, 2025 16:09:29.738640000 +06","Nov 15, 2025 10:09:29.738640000 UTC",1763201369.738640000,0.000000000,0.065813000,0.065813000,135.955574000,296,172,172,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",152,0x234f,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x9513,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,47139,47139,132,0x11b5,2,0,"{'udp.time_relative': '135.955574000', 'udp.time_delta': '0.065813000'}",e5:6b:81:80:00:01:00:01:00:00:00:00:22:36:34:62:30:30:31:38:62:65:63:65:35:37:38:36:33:63:35:32:30:63:66:30:31:62:38:31:63:38:62:39:31:37:38:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:0f:00:01:c0:0c:00:0f:00:01:00:00:01:2c:00:27:00:0a:22:31:64:33:32:30:31:38:62:65:63:38:37:30:61:39:66:65:34:32:39:37:63:66:66:66:66:62:35:66:32:34:65:35:63:c0:2f,0xe56b,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'64b0018bece57863c520cf01b81c8b9178.tunnel.devgossips.me: type MX, class IN': {'dns.qry.name': '64b0018bece57863c520cf01b81c8b9178.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '15', 'dns.qry.class': '0x0001'}}","{'64b0018bece57863c520cf01b81c8b9178.tunnel.devgossips.me: type MX, class IN, preference 10, mx 1d32018bec870a9fe4297cffffb5f24e5c.tunnel.devgossips.me': {'dns.resp.name': '64b0018bece57863c520cf01b81c8b9178.tunnel.devgossips.me', 'dns.resp.type': '15', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '300', 'dns.resp.len': '39', 'dns.mx.preference': '10', 'dns.mx.mail_exchange': '1d32018bec870a9fe4297cffffb5f24e5c.tunnel.devgossips.me'}}",295,0.065813000,
210,"Nov 15, 2025 16:09:30.695506000 +06","Nov 15, 2025 10:09:30.695506000 UTC",1763201370.695506000,0.000000000,0.956866000,0.956866000,136.912440000,297,121,121,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",101,0x7232,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x4663,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,47139,53,53,81,0xdc3b,2,0,"{'udp.time_relative': '136.912440000', 'udp.time_delta': '0.956866000'}",f1:37:01:00:00:01:00:00:00:00:00:00:22:61:34:38:30:30:31:38:62:65:63:36:64:66:63:34:31:36:31:32:39:61:37:30:31:62:39:36:62:65:61:39:61:36:62:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:0f:00:01,0xf137,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'a480018bec6dfc416129a701b96bea9a6b.tunnel.devgossips.me: type MX, class IN': {'dns.qry.name': 'a480018bec6dfc416129a701b96bea9a6b.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '15', 'dns.qry.class': '0x0001'}}",,,,
210,"Nov 15, 2025 16:09:30.865157000 +06","Nov 15, 2025 10:09:30.865157000 UTC",1763201370.865157000,0.000000000,0.169651000,0.169651000,137.082091000,298,172,172,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,00:02,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",152,0x2352,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x9510,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,47139,47139,132,0xf9e9,2,0,"{'udp.time_relative': '137.082091000', 'udp.time_delta': '0.169651000'}",f1:37:81:80:00:01:00:01:00:00:00:00:22:61:34:38:30:30:31:38:62:65:63:36:64:66:63:34:31:36:31:32:39:61:37:30:31:62:39:36:62:65:61:39:61:36:62:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:0f:00:01:c0:0c:00:0f:00:01:00:00:01:2c:00:27:00:0a:22:62:34:30:35:30:31:38:62:65:63:34:65:65:64:65:62:34:31:32:38:62:64:66:66:66:66:62:35:66:32:34:65:35:63:c0:2f,0xf137,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'a480018bec6dfc416129a701b96bea9a6b.tunnel.devgossips.me: type MX, class IN': {'dns.qry.name': 'a480018bec6dfc416129a701b96bea9a6b.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '15', 'dns.qry.class': '0x0001'}}","{'a480018bec6dfc416129a701b96bea9a6b.tunnel.devgossips.me: type MX, class IN, preference 10, mx b405018bec4eedeb4128bdffffb5f24e5c.tunnel.devgossips.me': {'dns.resp.name': 'a480018bec6dfc416129a701b96bea9a6b.tunnel.devgossips.me', 'dns.resp.type': '15', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '300', 'dns.resp.len': '39', 'dns.mx.preference': '10', 'dns.mx.mail_exchange': 'b405018bec4eedeb4128bdffffb5f24e5c.tunnel.devgossips.me'}}",297,0.169651000,
210,"Nov 15, 2025 16:09:31.718293000 +06","Nov 15, 2025 10:09:31.718293000 UTC",1763201371.718293000,0.000000000,0.853136000,0.853136000,137.935227000,299,121,121,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",101,0x755a,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x433b,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,47139,53,53,81,0x302e,2,0,"{'udp.time_relative': '137.935227000', 'udp.time_delta': '0.853136000'}",68:19:01:00:00:01:00:00:00:00:00:00:22:63:32:66:36:30:31:38:62:65:63:34:37:33:32:38:30:63:36:64:30:35:31:30:31:62:61:37:36:38:34:65:64:31:34:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:05:00:01,0x6819,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'c2f6018bec473280c6d05101ba7684ed14.tunnel.devgossips.me: type CNAME, class IN': {'dns.qry.name': 'c2f6018bec473280c6d05101ba7684ed14.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '5', 'dns.qry.class': '0x0001'}}",,,,
210,"Nov 15, 2025 16:09:31.786614000 +06","Nov 15, 2025 10:09:31.786614000 UTC",1763201371.786614000,0.000000000,0.068321000,0.068321000,138.003548000,300,170,170,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",150,0x238c,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x94d8,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,47139,47139,130,0xb415,2,0,"{'udp.time_relative': '138.003548000', 'udp.time_delta': '0.068321000'}",68:19:81:80:00:01:00:01:00:00:00:00:22:63:32:66:36:30:31:38:62:65:63:34:37:33:32:38:30:63:36:64:30:35:31:30:31:62:61:37:36:38:34:65:64:31:34:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:05:00:01:c0:0c:00:05:00:01:00:00:01:2c:00:25:22:63:31:35:61:30:31:38:62:65:63:31:63:35:36:39:32:38:37:33:33:66:65:66:66:66:66:62:35:66:32:34:65:35:63:c0:2f,0x6819,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'c2f6018bec473280c6d05101ba7684ed14.tunnel.devgossips.me: type CNAME, class IN': {'dns.qry.name': 'c2f6018bec473280c6d05101ba7684ed14.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '5', 'dns.qry.class': '0x0001'}}","{'c2f6018bec473280c6d05101ba7684ed14.tunnel.devgossips.me: type CNAME, class IN, cname c15a018bec1c56928733feffffb5f24e5c.tunnel.devgossips.me': {'dns.resp.name': 'c2f6018bec473280c6d05101ba7684ed14.tunnel.devgossips.me', 'dns.resp.type': '5', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '300', 'dns.resp.len': '37', 'dns.cname': 'c15a018bec1c56928733feffffb5f24e5c.tunnel.devgossips.me'}}",299,0.068321000,
210,"Nov 15, 2025 16:09:32.740295000 +06","Nov 15, 2025 10:09:32.740295000 UTC",1763201372.740295000,0.000000000,0.953681000,0.953681000,138.957229000,301,121,121,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",101,0x7579,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x431c,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,47139,53,53,81,0xc492,2,0,"{'udp.time_relative': '138.957229000', 'udp.time_delta': '0.953681000'}",a5:11:01:00:00:01:00:00:00:00:00:00:22:34:64:37:34:30:31:38:62:65:63:38:66:38:62:63:35:62:65:32:65:31:62:30:31:62:62:39:33:38:35:66:31:31:63:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01,0xa511,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'4d74018bec8f8bc5be2e1b01bb9385f11c.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': '4d74018bec8f8bc5be2e1b01bb9385f11c.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}",,,,
210,"Nov 15, 2025 16:09:32.810086000 +06","Nov 15, 2025 10:09:32.810086000 UTC",1763201372.810086000,0.000000000,0.069791000,0.069791000,139.027020000,302,168,168,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",148,0x23e7,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x947f,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,47139,47139,128,0xa108,2,0,"{'udp.time_relative': '139.027020000', 'udp.time_delta': '0.069791000'}",a5:11:81:80:00:01:00:01:00:00:00:00:22:34:64:37:34:30:31:38:62:65:63:38:66:38:62:63:35:62:65:32:65:31:62:30:31:62:62:39:33:38:35:66:31:31:63:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:c0:0c:00:10:00:01:00:00:01:2c:00:23:22:62:37:39:33:30:31:38:62:65:63:66:35:32:61:62:32:34:33:66:39:38:33:66:66:66:66:62:35:66:32:34:65:35:63,0xa511,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'4d74018bec8f8bc5be2e1b01bb9385f11c.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': '4d74018bec8f8bc5be2e1b01bb9385f11c.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}","{'4d74018bec8f8bc5be2e1b01bb9385f11c.tunnel.devgossips.me: type TXT, class IN': {'dns.resp.name': '4d74018bec8f8bc5be2e1b01bb9385f11c.tunnel.devgossips.me', 'dns.resp.type': '16', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '300', 'dns.resp.len': '35', 'dns.txt.length': '34', 'dns.txt': 'b793018becf52ab243f983ffffb5f24e5c'}}",301,0.069791000,
210,"Nov 15, 2025 16:09:33.763701000 +06","Nov 15, 2025 10:09:33.763701000 UTC",1763201373.763701000,0.000000000,0.953615000,0.953615000,139.980635000,303,121,121,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",101,0x7640,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x4255,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,47139,53,53,81,0x2783,2,0,"{'udp.time_relative': '139.980635000', 'udp.time_delta': '0.953615000'}",9a:93:01:00:00:01:00:00:00:00:00:00:22:39:32:62:66:30:31:38:62:65:63:66:64:66:38:62:37:37:38:35:36:35:35:30:31:62:63:37:37:63:62:33:62:62:65:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:05:00:01,0x9a93,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'92bf018becfdf8b778565501bc77cb3bbe.tunnel.devgossips.me: type CNAME, class IN': {'dns.qry.name': '92bf018becfdf8b778565501bc77cb3bbe.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '5', 'dns.qry.class': '0x0001'}}",,,,
210,"Nov 15, 2025 16:09:33.937776000 +06","Nov 15, 2025 10:09:33.937776000 UTC",1763201373.937776000,0.000000000,0.174075000,0.174075000,140.154710000,304,170,170,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",150,0x2414,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x9450,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,47139,47139,130,0xb78e,2,0,"{'udp.time_relative': '140.154710000', 'udp.time_delta': '0.174075000'}",9a:93:81:80:00:01:00:01:00:00:00:00:22:39:32:62:66:30:31:38:62:65:63:66:64:66:38:62:37:37:38:35:36:35:35:30:31:62:63:37:37:63:62:33:62:62:65:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:05:00:01:c0:0c:00:05:00:01:00:00:01:2c:00:25:22:65:63:38:64:30:31:38:62:65:63:34:39:31:32:30:31:31:34:63:39:36:38:66:66:66:66:62:35:66:32:34:65:35:63:c0:2f,0x9a93,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'92bf018becfdf8b778565501bc77cb3bbe.tunnel.devgossips.me: type CNAME, class IN': {'dns.qry.name': '92bf018becfdf8b778565501bc77cb3bbe.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '5', 'dns.qry.class': '0x0001'}}","{'92bf018becfdf8b778565501bc77cb3bbe.tunnel.devgossips.me: type CNAME, class IN, cname ec8d018bec49120114c968ffffb5f24e5c.tunnel.devgossips.me': {'dns.resp.name': '92bf018becfdf8b778565501bc77cb3bbe.tunnel.devgossips.me', 'dns.resp.type': '5', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '300', 'dns.resp.len': '37', 'dns.cname': 'ec8d018bec49120114c968ffffb5f24e5c.tunnel.devgossips.me'}}",303,0.174075000,
210,"Nov 15, 2025 16:09:34.791449000 +06","Nov 15, 2025 10:09:34.791449000 UTC",1763201374.791449000,0.000000000,0.853673000,0.853673000,141.008383000,305,121,121,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",101,0x78c9,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x3fcc,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,47139,53,53,81,0xd5cc,2,0,"{'udp.time_relative': '141.008383000', 'udp.time_delta': '0.853673000'}",ec:f4:01:00:00:01:00:00:00:00:00:00:22:36:65:64:63:30:31:38:62:65:63:30:33:62:39:62:32:65:30:62:66:34:37:30:31:62:64:64:36:66:65:36:32:65:61:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01,0xecf4,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'6edc018bec03b9b2e0bf4701bdd6fe62ea.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': '6edc018bec03b9b2e0bf4701bdd6fe62ea.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}",,,,
210,"Nov 15, 2025 16:09:34.960488000 +06","Nov 15, 2025 10:09:34.960488000 UTC",1763201374.960488000,0.000000000,0.169039000,0.169039000,141.177422000,306,168,168,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",148,0x2444,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x9422,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,47139,47139,128,0x1d7f,2,0,"{'udp.time_relative': '141.177422000', 'udp.time_delta': '0.169039000'}",ec:f4:81:80:00:01:00:01:00:00:00:00:22:36:65:64:63:30:31:38:62:65:63:30:33:62:39:62:32:65:30:62:66:34:37:30:31:62:64:64:36:66:65:36:32:65:61:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:c0:0c:00:10:00:01:00:00:01:2c:00:23:22:32:37:33:65:30:31:38:62:65:63:61:63:32:33:65:66:38:62:34:38:32:63:66:66:66:66:62:35:66:32:34:65:35:63,0xecf4,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'6edc018bec03b9b2e0bf4701bdd6fe62ea.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': '6edc018bec03b9b2e0bf4701bdd6fe62ea.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}","{'6edc018bec03b9b2e0bf4701bdd6fe62ea.tunnel.devgossips.me: type TXT, class IN': {'dns.resp.name': '6edc018bec03b9b2e0bf4701bdd6fe62ea.tunnel.devgossips.me', 'dns.resp.type': '16', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '300', 'dns.resp.len': '35', 'dns.txt.length': '34', 'dns.txt': '273e018becac23ef8b482cffffb5f24e5c'}}",305,0.169039000,
